model,world,base,arm,view,tier_pred,expect_band,max_prob,mean_prob,top_cell,top_band,top_sector,band_hit,fired,n_fired,A1,A2,A3a,A3b,B1,B2,B3a,B3b,C1,C2,C3a,C3b,D1,D2,D3a,D3b,E1,E2,E3a,E3b
rgb_s43,gz_drop2_ctrl,gz_drop2,ctrl,rs_h0.125_d5,ctrl,3a,0.319896,0.026961,C3b,3b,C,0,0,0,0.000433,0.000755,0.000184,0.013888,6.9e-05,0.0003,0.000955,0.189508,0.00029,0.000527,0.001052,0.319896,0.000124,0.000821,0.001137,0.007201,0.000602,0.000851,6e-05,0.000573
rgb_s43,gz_drop3,gz_drop3,hazard,extra_h0.3_d1.2,H,1,0.998733,0.461061,A3a,3a,A,0,1,9,0.000903,0.197747,0.998733,0.701656,0.000135,0.151662,0.722857,0.99733,0.000119,0.000577,0.142332,0.960122,6.8e-05,0.270867,0.76186,0.998645,0.003374,0.488507,0.977862,0.845863
rgb_s43,gz_drop3,gz_drop3,hazard,preset_h0.3_d10,H,3b,0.232522,0.062655,B3b,3b,B,1,0,0,0.008862,0.053023,0.064497,0.131093,0.004024,0.035354,0.107015,0.232522,0.009718,0.045496,0.124787,0.199946,0.007701,0.045804,0.041663,0.071624,0.015699,0.03552,0.007453,0.011301
rgb_s43,gz_drop3,gz_drop3,hazard,preset_h0.3_d2,H,2,0.987341,0.414804,C3b,3b,C,0,1,9,0.002019,0.066411,0.741016,0.86183,0.001527,0.11138,0.696806,0.966306,0.001592,0.082288,0.730317,0.987341,0.001313,0.13184,0.564481,0.948079,0.002628,0.086575,0.465718,0.846611
rgb_s43,gz_drop3,gz_drop3,hazard,preset_h0.3_d5,H,3a,0.995403,0.114121,C3b,3b,C,0,1,2,1.7e-05,0.000881,7.7e-05,0.066306,2e-06,0.000338,0.002327,0.930646,5e-06,0.000254,0.001132,0.995403,3e-06,0.00038,0.001513,0.282434,4.3e-05,0.000296,1e-06,0.000353
rgb_s43,gz_drop3,gz_drop3,hazard,preset_h0.9_d10,H,3b,0.825617,0.10874,C3b,3b,C,1,1,2,0.002549,0.022455,0.028071,0.168106,0.000755,0.019989,0.126431,0.659233,0.001942,0.015408,0.069172,0.825617,0.00158,0.013862,0.013842,0.192347,0.004637,0.006474,0.000296,0.00204
rgb_s43,gz_drop3,gz_drop3,hazard,preset_h0.9_d2,H,2,0.344432,0.114388,D3b,3b,D,0,0,0,0.013789,0.036511,0.133057,0.170575,0.011073,0.053555,0.102712,0.279327,0.01264,0.077808,0.183453,0.321863,0.009611,0.084207,0.07841,0.344432,0.014496,0.066877,0.143211,0.150157
rgb_s43,gz_drop3,gz_drop3,hazard,preset_h0.9_d5,H,3a,0.998911,0.138508,C3b,3b,C,0,1,3,0.000112,0.020728,0.00055,0.005787,8e-06,0.00499,0.010613,0.9138,1.3e-05,0.001432,0.001113,0.998911,1.2e-05,0.003547,0.004703,0.796796,0.00029,0.006654,7e-06,9.1e-05
rgb_s43,gz_drop3,gz_drop3,hazard,rs_h0.125_d2,H,2,0.306116,0.08563,C3b,3b,C,0,0,0,0.012069,0.038061,0.091353,0.134547,0.004533,0.026314,0.073601,0.289314,0.009611,0.036062,0.130394,0.306116,0.004813,0.051874,0.078563,0.208768,0.012537,0.045895,0.062697,0.095474
rgb_s43,gz_drop3,gz_drop3,hazard,rs_h0.125_d5,H,3a,0.976957,0.128122,C3b,3b,C,0,1,2,8.3e-05,0.002706,0.001624,0.287052,1.3e-05,0.00154,0.043683,0.957805,3.8e-05,0.001837,0.017008,0.976957,2.2e-05,0.000992,0.00618,0.260823,0.000139,0.00059,9e-06,0.003339
rgb_s43,gz_drop3_ctrl,gz_drop3,ctrl,extra_h0.3_d1.2,ctrl,1,0.998733,0.461061,A3a,3a,A,0,1,9,0.000903,0.197747,0.998733,0.701656,0.000135,0.151662,0.722857,0.99733,0.000119,0.000577,0.142332,0.960122,6.8e-05,0.270867,0.76186,0.998645,0.003374,0.488507,0.977862,0.845863
rgb_s43,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.3_d10,ctrl,3b,0.235026,0.067801,B3b,3b,B,1,0,0,0.009872,0.05952,0.075252,0.146004,0.004617,0.039261,0.122378,0.235026,0.010818,0.050726,0.139585,0.194039,0.008634,0.051559,0.047681,0.079112,0.017235,0.041266,0.00923,0.014204
rgb_s43,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.3_d2,ctrl,2,0.987342,0.414807,C3b,3b,C,0,1,9,0.002019,0.066414,0.741005,0.861841,0.001527,0.11139,0.696803,0.96631,0.001592,0.082299,0.730306,0.987342,0.001313,0.131855,0.564478,0.948088,0.002628,0.086587,0.465718,0.846629
rgb_s43,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.3_d5,ctrl,3a,0.994675,0.112433,C3b,3b,C,0,1,2,2e-05,0.001054,0.000112,0.071155,2e-06,0.000394,0.003186,0.929065,6e-06,0.000289,0.001396,0.994675,4e-06,0.000413,0.001694,0.244531,4.9e-05,0.000316,2e-06,0.000306
rgb_s43,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.9_d10,ctrl,3b,0.83257,0.115661,C3b,3b,C,1,1,2,0.002742,0.026166,0.034182,0.186402,0.000776,0.024058,0.171746,0.669483,0.002054,0.019725,0.090644,0.83257,0.001681,0.01574,0.01873,0.200702,0.005031,0.007933,0.00032,0.002544
rgb_s43,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.9_d2,ctrl,2,0.344523,0.114018,D3b,3b,D,0,0,0,0.013608,0.035832,0.133841,0.171718,0.010922,0.052765,0.102252,0.279512,0.012473,0.076636,0.18065,0.318688,0.00944,0.082828,0.078396,0.344523,0.014308,0.066126,0.143668,0.152179
rgb_s43,gz_drop3_ctrl,gz_drop3,ctrl,preset_h0.9_d5,ctrl,3a,0.998661,0.138249,C3b,3b,C,0,1,3,0.000154,0.032158,0.001056,0.007173,1.1e-05,0.007434,0.018314,0.919644,1.9e-05,0.002154,0.001721,0.998661,1.9e-05,0.005082,0.007152,0.754361,0.000395,0.009378,1e-05,8.3e-05
rgb_s43,gz_drop3_ctrl,gz_drop3,ctrl,rs_h0.125_d2,ctrl,2,0.306148,0.085636,C3b,3b,C,0,0,0,0.01207,0.038064,0.091355,0.134557,0.004534,0.026316,0.0736,0.289314,0.009612,0.036066,0.130389,0.306148,0.004813,0.05188,0.078567,0.208781,0.012538,0.045904,0.062712,0.09549
rgb_s43,gz_drop3_ctrl,gz_drop3,ctrl,rs_h0.125_d5,ctrl,3a,0.967479,0.124073,C3b,3b,C,0,1,2,9.1e-05,0.002837,0.002155,0.28227,1.5e-05,0.001602,0.049669,0.948895,4.4e-05,0.001818,0.016725,0.967479,2.5e-05,0.000936,0.005585,0.197794,0.000148,0.000563,9e-06,0.002791
rgb_s43,gz_drop4,gz_drop4,hazard,extra_h0.3_d1.2,V,1,0.688724,0.332962,A3a,3a,A,0,1,5,0.117104,0.339952,0.688724,0.509056,0.141217,0.190408,0.377305,0.565894,0.188668,0.124137,0.326528,0.365015,0.164998,0.222971,0.378852,0.675803,0.128863,0.259568,0.547192,0.346977
rgb_s43,gz_drop4,gz_drop4,hazard,preset_h0.3_d10,E,3b,0.066525,0.009781,B3b,3b,B,1,0,0,0.001483,0.004151,0.004024,0.038967,0.000517,0.001897,0.005266,0.066525,0.001598,0.002853,0.005685,0.041762,0.000967,0.0029,0.001843,0.007098,0.002621,0.002902,0.000389,0.002168
rgb_s43,gz_drop4,gz_drop4,hazard,preset_h0.3_d2,V,2,0.588163,0.258474,C3a,3a,C,0,1,4,0.00831,0.07184,0.453335,0.486821,0.00425,0.054479,0.5089,0.575935,0.008149,0.074932,0.588163,0.442237,0.005938,0.079837,0.469894,0.510696,0.012598,0.087493,0.332741,0.39294
rgb_s43,gz_drop4,gz_drop4,hazard,preset_h0.3_d5,V,3a,0.861291,0.074975,C3b,3b,C,0,1,2,3.6e-05,0.000833,9.9e-05,0.015817,3e-06,0.000354,0.001376,0.592455,1.3e-05,0.000292,0.000263,0.861291,6e-06,0.000452,0.000512,0.025252,7.8e-05,0.000286,2e-06,7.3e-05
rgb_s43,gz_drop4,gz_drop4,hazard,preset_h0.9_d10,E,3b,0.705136,0.088206,C3b,3b,C,1,1,1,0.003461,0.021294,0.014317,0.136812,0.001177,0.018998,0.060641,0.483499,0.002743,0.017469,0.036272,0.705136,0.002054,0.015221,0.010281,0.215303,0.005783,0.00856,0.000443,0.004665
rgb_s43,gz_drop4,gz_drop4,hazard,preset_h0.9_d2,V,2,0.374724,0.199997,B3b,3b,B,0,0,0,0.112766,0.289666,0.191566,0.288986,0.14963,0.201191,0.174264,0.374724,0.215433,0.24962,0.186789,0.251027,0.208734,0.23548,0.083802,0.268139,0.175147,0.187328,0.062477,0.093172
rgb_s43,gz_drop4,gz_drop4,hazard,preset_h0.9_d5,V,3a,0.994683,0.121219,C3b,3b,C,0,1,2,7.6e-05,0.004691,0.0001,0.011314,6e-06,0.000921,0.00093,0.914667,1.3e-05,0.000277,6.5e-05,0.994683,8e-06,0.000569,0.000222,0.49463,0.000143,0.001025,0.0,4.6e-05
rgb_s43,gz_drop4,gz_drop4,hazard,rs_h0.125_d2,V,2,0.202305,0.084011,B3b,3b,B,0,0,0,0.040754,0.078594,0.128414,0.162103,0.023147,0.050835,0.048392,0.202305,0.056492,0.064138,0.055222,0.101939,0.031066,0.088214,0.052911,0.112265,0.064229,0.102419,0.10587,0.110908
rgb_s43,gz_drop4,gz_drop4,hazard,rs_h0.125_d5,E,3a,0.620724,0.046574,C3b,3b,C,0,1,1,9.3e-05,0.000403,0.000166,0.018713,1.3e-05,0.000374,0.007041,0.223077,3.7e-05,0.000495,0.003015,0.620724,1.8e-05,0.000289,0.001535,0.052834,0.00013,0.000234,8e-06,0.002286
rgb_s43,gz_drop4_ctrl,gz_drop4,ctrl,extra_h0.3_d1.2,ctrl,1,0.685264,0.287204,D3b,3b,D,0,1,3,0.124482,0.284717,0.615363,0.452159,0.124714,0.128825,0.244105,0.630315,0.202979,0.080383,0.148466,0.470515,0.149814,0.176352,0.207841,0.685264,0.148394,0.219267,0.386129,0.263986
rgb_s43,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.3_d10,ctrl,3b,0.084644,0.014734,B3b,3b,B,1,0,0,0.002554,0.009162,0.009079,0.054557,0.000957,0.004334,0.014266,0.084644,0.002736,0.006765,0.015429,0.050734,0.001826,0.006611,0.004973,0.010729,0.004369,0.006517,0.000921,0.003517
rgb_s43,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.3_d2,ctrl,2,0.443168,0.204733,B3b,3b,B,0,0,0,0.021109,0.129565,0.308628,0.361128,0.009272,0.097274,0.34111,0.443168,0.01897,0.148674,0.372698,0.351466,0.012022,0.148601,0.281698,0.375133,0.025691,0.150155,0.230265,0.268042
rgb_s43,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.3_d5,ctrl,3a,0.842724,0.073508,C3b,3b,C,0,1,2,5.2e-05,0.001338,0.000202,0.016485,5e-06,0.000549,0.0034,0.582347,1.9e-05,0.000451,0.000589,0.842724,1e-05,0.000683,0.001052,0.019656,0.000109,0.00043,3e-06,6.5e-05
rgb_s43,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.9_d10,ctrl,3b,0.546184,0.080747,C3b,3b,C,1,1,1,0.0061,0.035295,0.031739,0.102287,0.002079,0.038606,0.148445,0.313054,0.004732,0.037283,0.085491,0.546184,0.003898,0.031472,0.028812,0.16466,0.010151,0.017577,0.001245,0.005822
rgb_s43,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.9_d2,ctrl,2,0.29612,0.112164,B3b,3b,B,0,0,0,0.040394,0.121294,0.131472,0.178511,0.028099,0.072817,0.144991,0.29612,0.052605,0.103668,0.14802,0.231647,0.041148,0.110065,0.087692,0.179553,0.056608,0.093835,0.048772,0.075969
rgb_s43,gz_drop4_ctrl,gz_drop4,ctrl,preset_h0.9_d5,ctrl,3a,0.961145,0.09406,C3b,3b,C,0,1,2,0.000471,0.024454,0.00102,0.003993,3.7e-05,0.005886,0.008641,0.714498,0.0001,0.001952,0.000504,0.961145,7.4e-05,0.003976,0.001952,0.146207,0.000893,0.005381,5e-06,1.8e-05
rgb_s43,gz_drop4_ctrl,gz_drop4,ctrl,rs_h0.125_d2,ctrl,2,0.17189,0.064447,B3b,3b,B,0,0,0,0.031736,0.057967,0.076141,0.142747,0.016752,0.034294,0.0327,0.17189,0.042666,0.048525,0.035475,0.09272,0.022567,0.060265,0.034187,0.095387,0.049415,0.078886,0.062948,0.101663
rgb_s43,gz_drop4_ctrl,gz_drop4,ctrl,rs_h0.125_d5,ctrl,3a,0.616857,0.049209,C3b,3b,C,0,1,1,0.000109,0.000554,0.00029,0.027783,1.5e-05,0.000504,0.011125,0.273551,4.6e-05,0.000639,0.004002,0.616857,2.3e-05,0.000348,0.001762,0.044263,0.000155,0.00026,7e-06,0.001892
rgb_s44,gz_drop1,gz_drop1,hazard,extra_h0.3_d1.2,V,1,0.001214,0.000452,B3a,3a,B,0,0,0,0.000772,0.000256,0.000802,4.7e-05,0.00014,0.000581,0.001214,2.6e-05,0.000164,0.000334,0.000851,0.001069,0.000185,0.000108,0.000668,0.000605,0.000326,6.8e-05,0.000645,0.000172
rgb_s44,gz_drop1,gz_drop1,hazard,preset_h0.3_d10,V,3b,0.290609,0.087806,C3a,3a,C,0,0,0,0.007043,0.066049,0.048032,0.000421,0.001189,0.249618,0.263314,0.005915,0.00103,0.228665,0.290609,0.00691,0.001657,0.195573,0.280559,0.00077,0.001611,0.057937,0.048713,0.000498
rgb_s44,gz_drop1,gz_drop1,hazard,preset_h0.3_d2,V,2,0.006767,0.001353,A1,1,A,0,0,0,0.006767,0.001042,0.000983,7e-05,0.002204,0.001723,0.000487,6.1e-05,0.002332,0.001837,0.000752,0.000798,0.002603,0.000518,0.000539,0.000148,0.00294,0.000556,0.000539,0.000159
rgb_s44,gz_drop1,gz_drop1,hazard,preset_h0.3_d5,V,3a,0.079335,0.006797,B3a,3a,B,1,0,0,5.4e-05,0.003851,0.000386,2.3e-05,6e-06,0.000565,0.079335,0.000662,7e-06,0.000453,0.002956,0.00271,1.2e-05,0.000648,0.043065,8.9e-05,3.8e-05,0.001044,2e-05,8e-06
rgb_s44,gz_drop1,gz_drop1,hazard,preset_h0.9_d10,V,3b,0.968042,0.390067,D3a,3a,D,0,1,8,0.003934,0.159132,0.098841,0.015893,0.00062,0.79003,0.869929,0.502758,0.000556,0.952345,0.963397,0.440977,0.001148,0.901641,0.968042,0.054099,0.001194,0.430091,0.618803,0.027919
rgb_s44,gz_drop1,gz_drop1,hazard,preset_h0.9_d2,V,2,6.1e-05,1.5e-05,A1,1,A,0,0,0,6.1e-05,1e-05,3.7e-05,7e-06,1.3e-05,2.6e-05,6e-06,4e-06,1.8e-05,1.7e-05,5e-06,1.8e-05,1.6e-05,3e-06,2e-06,1e-06,5.3e-05,4e-06,3e-06,4e-06
rgb_s44,gz_drop1,gz_drop1,hazard,preset_h0.9_d5,V,3a,0.241575,0.030548,B3a,3a,B,1,0,0,0.001866,0.029499,0.000631,0.000223,0.000778,0.016175,0.241575,0.086627,0.000627,0.025737,0.007561,0.139762,0.001336,0.03059,0.008971,0.00089,0.002601,0.015318,0.000148,4e-05
rgb_s44,gz_drop1,gz_drop1,hazard,rs_h0.125_d2,V,2,0.001643,0.000385,B3a,3a,B,0,0,0,0.001209,0.000288,0.000418,0.000162,0.000248,0.000213,0.001643,0.000135,0.0003,0.000114,0.00142,3.7e-05,0.000488,4.1e-05,0.000168,2.5e-05,0.000638,5e-05,4.1e-05,7.2e-05
rgb_s44,gz_drop1,gz_drop1,hazard,rs_h0.125_d5,V,3a,0.006407,0.001914,B3b,3b,B,0,0,0,0.001394,0.004464,0.002418,0.003296,0.000382,0.001999,0.004345,0.006407,0.000543,0.00102,0.000838,0.004645,0.000676,0.000699,0.001665,0.000638,0.000842,0.001637,8.6e-05,0.000295
rgb_s44,gz_drop1_ctrl,gz_drop1,ctrl,extra_h0.3_d1.2,ctrl,1,0.012344,0.001706,C3a,3a,C,0,0,0,0.002473,0.000618,0.005256,4.2e-05,0.000434,0.001018,0.003994,1.6e-05,0.000652,0.000322,0.012344,3.2e-05,0.000806,0.000159,0.002437,9e-06,0.001195,0.000145,0.002121,3.8e-05
rgb_s44,gz_drop1_ctrl,gz_drop1,ctrl,preset_h0.3_d10,ctrl,3b,0.455414,0.141372,C3a,3a,C,0,0,0,0.008662,0.106541,0.087674,0.000912,0.001509,0.387308,0.414725,0.012283,0.001324,0.35698,0.455414,0.011924,0.002115,0.325904,0.452949,0.001522,0.001959,0.099529,0.097131,0.001069
rgb_s44,gz_drop1_ctrl,gz_drop1,ctrl,preset_h0.3_d2,ctrl,2,0.004622,0.000859,A1,1,A,0,0,0,0.004622,0.000615,0.000523,4e-05,0.001713,0.000676,0.000227,3.2e-05,0.001871,0.000526,0.000954,0.00011,0.001989,0.000177,0.000305,2.5e-05,0.002186,0.000275,0.000247,7.1e-05
rgb_s44,gz_drop1_ctrl,gz_drop1,ctrl,preset_h0.3_d5,ctrl,3a,0.08391,0.007968,B3a,3a,B,1,0,0,8.8e-05,0.007139,0.000704,3.9e-05,1.1e-05,0.000876,0.08391,0.001044,1.2e-05,0.00068,0.002776,0.004405,1.9e-05,0.001104,0.054058,0.000163,5.9e-05,0.002223,4e-05,1.5e-05
rgb_s44,gz_drop1_ctrl,gz_drop1,ctrl,preset_h0.9_d10,ctrl,3b,0.988062,0.44824,C3a,3a,C,0,1,9,0.003593,0.245841,0.185008,0.059208,0.000625,0.859393,0.960623,0.768478,0.000554,0.962726,0.988062,0.563386,0.001129,0.935484,0.986624,0.114464,0.001038,0.490861,0.745552,0.092161
rgb_s44,gz_drop1_ctrl,gz_drop1,ctrl,preset_h0.9_d2,ctrl,2,0.004157,0.00104,C3a,3a,C,0,0,0,0.002968,0.001054,0.002792,5e-05,0.000681,0.001264,0.001051,3.5e-05,0.00119,0.000956,0.004157,4e-05,0.001246,0.000255,0.000495,1.5e-05,0.001724,0.000265,0.000519,5.1e-05
rgb_s44,gz_drop1_ctrl,gz_drop1,ctrl,preset_h0.9_d5,ctrl,3a,0.491011,0.046603,B3a,3a,B,1,0,0,0.002085,0.060958,0.001156,0.000176,0.000596,0.02629,0.491011,0.056661,0.000571,0.046899,0.04799,0.044269,0.001179,0.056328,0.064275,0.000697,0.0021,0.028317,0.000457,4.9e-05
rgb_s44,gz_drop1_ctrl,gz_drop1,ctrl,rs_h0.125_d2,ctrl,2,0.001918,0.000402,A1,1,A,0,0,0,0.001918,0.000536,0.000447,0.000153,0.000488,0.000403,0.000539,0.000147,0.000541,0.000197,0.000351,7.9e-05,0.000793,8.4e-05,0.000104,3.7e-05,0.00096,0.000127,5.7e-05,8.6e-05
rgb_s44,gz_drop1_ctrl,gz_drop1,ctrl,rs_h0.125_d5,ctrl,3a,0.006947,0.002174,B3b,3b,B,0,0,0,0.001428,0.004829,0.002994,0.003307,0.000378,0.002276,0.005017,0.006947,0.000545,0.001122,0.001088,0.005842,0.000662,0.000848,0.002236,0.000756,0.000876,0.001914,0.000114,0.000297
rgb_s44,gz_drop2,gz_drop2,hazard,extra_h0.3_d1.2,V,1,0.000418,7.4e-05,C3a,3a,C,0,0,0,0.000252,5e-05,2.6e-05,4e-06,3.3e-05,4.2e-05,0.000224,1e-05,4.5e-05,5.8e-05,0.000418,1.5e-05,5.1e-05,1.8e-05,9.2e-05,3e-06,0.000122,1.4e-05,9e-06,3e-06
rgb_s44,gz_drop2,gz_drop2,hazard,preset_h0.3_d10,V,3b,0.003963,0.001266,A1,1,A,0,0,0,0.003963,0.003167,0.001459,1.3e-05,0.000782,0.002701,0.002294,4.9e-05,0.000749,0.001784,0.001372,0.00025,0.00099,0.00097,0.001121,3.9e-05,0.001273,0.001449,0.00086,3e-05
rgb_s44,gz_drop2,gz_drop2,hazard,preset_h0.3_d2,V,2,0.075297,0.022165,A1,1,A,0,0,0,0.075297,0.033067,0.031564,0.000659,0.020911,0.034527,0.007317,0.001,0.022687,0.041009,0.01003,0.000588,0.023622,0.025021,0.015788,0.000138,0.016211,0.031392,0.052015,0.000466
rgb_s44,gz_drop2,gz_drop2,hazard,preset_h0.3_d5,V,3a,0.010017,0.000731,B3a,3a,B,1,0,0,6.7e-05,0.000198,3e-05,0.000139,1e-05,5.9e-05,0.010017,0.000522,1.4e-05,5.6e-05,0.00226,0.000317,1.8e-05,4.1e-05,0.000617,4.9e-05,4.9e-05,6.9e-05,1.3e-05,6.6e-05
rgb_s44,gz_drop2,gz_drop2,hazard,preset_h0.9_d10,V,3b,0.035445,0.012096,B3a,3a,B,0,0,0,0.009314,0.00983,0.006127,0.000901,0.0022,0.01179,0.035445,0.017162,0.002603,0.025737,0.024537,0.030992,0.00381,0.0094,0.020103,0.001435,0.004479,0.012299,0.013354,0.000411
rgb_s44,gz_drop2,gz_drop2,hazard,preset_h0.9_d2,V,2,0.001063,0.000338,A3b,3b,A,0,0,0,0.000884,0.000344,0.000576,0.001063,0.00021,0.000236,0.00065,0.000925,0.000327,0.00021,0.000158,7.4e-05,0.000466,5.4e-05,3.2e-05,8e-06,0.000406,5.8e-05,2.8e-05,4.6e-05
rgb_s44,gz_drop2,gz_drop2,hazard,preset_h0.9_d5,V,3a,0.085353,0.004855,B3a,3a,B,1,0,0,0.00137,0.00039,3.1e-05,0.000378,0.000357,0.000366,0.085353,0.001843,0.000373,0.000893,0.002425,0.000629,0.00074,0.000387,0.000114,2.7e-05,0.000645,0.000423,0.000132,0.000219
rgb_s44,gz_drop2,gz_drop2,hazard,rs_h0.125_d2,V,2,0.00039,8.1e-05,A1,1,A,0,0,0,0.00039,3.2e-05,5e-05,4e-06,8.2e-05,3.8e-05,0.000109,2e-06,0.000105,4.6e-05,0.000254,5e-06,0.000136,2e-05,5.2e-05,5e-06,0.000257,2.2e-05,6e-06,8e-06
rgb_s44,gz_drop2,gz_drop2,hazard,rs_h0.125_d5,V,3a,0.001256,0.000261,A1,1,A,0,0,0,0.001256,0.000365,0.000101,4.3e-05,0.00035,0.000254,0.000218,3.7e-05,0.000388,0.000201,0.000215,8e-05,0.000387,0.000142,0.000128,7.1e-05,0.000657,0.000226,2.8e-05,8.1e-05
rgb_s44,gz_drop2_ctrl,gz_drop2,ctrl,extra_h0.3_d1.2,ctrl,1,0.000516,7.7e-05,C3a,3a,C,0,0,0,0.000237,6.2e-05,2.9e-05,2e-06,3.3e-05,4.5e-05,0.000258,6e-06,4.4e-05,4.7e-05,0.000516,9e-06,5.1e-05,1.3e-05,7.1e-05,2e-06,0.000101,8e-06,3e-06,2e-06
rgb_s44,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.3_d10,ctrl,3b,0.005167,0.001754,A1,1,A,0,0,0,0.005167,0.004236,0.002666,1.7e-05,0.001033,0.004172,0.003793,3.6e-05,0.00095,0.002487,0.002551,9.7e-05,0.001364,0.001317,0.001098,2.3e-05,0.001548,0.00144,0.001062,3.2e-05
rgb_s44,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.3_d2,ctrl,2,0.018317,0.004001,A1,1,A,0,0,0,0.018317,0.005414,0.002983,4.6e-05,0.00499,0.005872,0.001515,6.8e-05,0.005446,0.007986,0.002955,0.000105,0.005599,0.003512,0.002885,2.2e-05,0.004202,0.004542,0.00349,7.3e-05
rgb_s44,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.3_d5,ctrl,3a,0.006157,0.000471,B3a,3a,B,1,0,0,0.000116,0.000286,3.6e-05,0.0001,2e-05,8e-05,0.006157,0.000282,2.3e-05,6e-05,0.001303,0.000124,3.2e-05,5.1e-05,0.00049,2.8e-05,7e-05,9.2e-05,1.2e-05,6.3e-05
rgb_s44,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.9_d10,ctrl,3b,0.07371,0.025034,B3a,3a,B,0,0,0,0.014294,0.017577,0.0066,0.001031,0.003428,0.028474,0.07371,0.030159,0.003638,0.051322,0.064552,0.048524,0.005092,0.027178,0.047597,0.002383,0.006164,0.027044,0.041249,0.000667
rgb_s44,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.9_d2,ctrl,2,0.00152,0.000427,A1,1,A,0,0,0,0.00152,0.000587,0.000463,0.000165,0.000476,0.00047,0.000896,0.00017,0.000582,0.000339,0.00094,3.4e-05,0.00088,0.000122,0.000144,4e-06,0.000595,9.4e-05,4.3e-05,2.1e-05
rgb_s44,gz_drop2_ctrl,gz_drop2,ctrl,preset_h0.9_d5,ctrl,3a,0.019029,0.001395,B3a,3a,B,1,0,0,0.001795,0.000428,4e-05,0.000155,0.000478,0.000393,0.019029,0.000463,0.000443,0.00059,0.001113,0.000213,0.000883,0.00033,0.000104,1.4e-05,0.000901,0.000327,0.000123,7.7e-05
rgb_s44,gz_drop2_ctrl,gz_drop2,ctrl,rs_h0.125_d2,ctrl,2,0.000634,0.000107,A1,1,A,0,0,0,0.000634,8.3e-05,5.1e-05,2e-06,0.00017,9e-05,4.5e-05,2e-06,0.00018,8.3e-05,6.2e-05,1e-05,0.000226,4e-05,2.8e-05,9e-06,0.000358,5e-05,7e-06,6e-06
rgb_s44,gz_drop2_ctrl,gz_drop2,ctrl,rs_h0.125_d5,ctrl,3a,0.001253,0.000312,A1,1,A,0,0,0,0.001253,0.000546,8.3e-05,0.000472,0.000497,0.000261,0.000103,0.000397,0.000579,0.000185,2.9e-05,8.4e-05,0.000728,7.2e-05,1.5e-05,3.7e-05,0.000704,0.000136,2e-06,5.9e-05
rgb_s44,gz_drop3,gz_drop3,hazard,extra_h0.3_d1.2,H,1,0.999512,0.410728,C3b,3b,C,0,1,9,3e-06,1e-06,0.451569,0.998498,1e-06,1e-06,0.634076,0.999434,2e-06,1e-06,0.996799,0.999512,3e-06,0.000673,0.628104,0.993968,0.000116,0.001298,0.948034,0.562459
rgb_s44,gz_drop3,gz_drop3,hazard,preset_h0.3_d10,H,3b,0.184183,0.051647,D3a,3a,D,0,0,0,0.009018,0.044275,0.036098,0.000352,0.001765,0.140409,0.127361,0.00405,0.001598,0.119215,0.181535,0.006998,0.002461,0.094647,0.184183,0.000819,0.00231,0.038748,0.036668,0.000426
rgb_s44,gz_drop3,gz_drop3,hazard,preset_h0.3_d2,H,2,0.955045,0.195491,B3b,3b,B,0,1,4,9.3e-05,0.000159,0.135026,0.582125,0.000126,0.000143,0.030845,0.955045,0.000144,5.4e-05,0.233147,0.918038,0.000117,0.001169,0.010794,0.831624,0.000474,0.002466,0.101735,0.106489
rgb_s44,gz_drop3,gz_drop3,hazard,preset_h0.3_d5,H,3a,0.227541,0.025447,D3a,3a,D,1,0,0,0.000131,0.011186,0.003318,0.000221,2e-05,0.001411,0.22003,0.006728,2.1e-05,0.000914,0.009391,0.021253,3.1e-05,0.001507,0.227541,0.000859,7.4e-05,0.003883,0.000341,8.2e-05
rgb_s44,gz_drop3,gz_drop3,hazard,preset_h0.9_d10,H,3b,0.969771,0.376491,D3a,3a,D,0,1,7,0.003754,0.113313,0.098571,0.019017,0.000569,0.767486,0.864297,0.475567,0.00052,0.941461,0.968146,0.369922,0.001145,0.881782,0.969771,0.056527,0.001035,0.326925,0.635861,0.034144
rgb_s44,gz_drop3,gz_drop3,hazard,preset_h0.9_d2,H,2,0.102322,0.008241,C3a,3a,C,0,0,0,0.003941,0.000555,0.012362,0.000862,0.003247,0.002316,0.007241,0.000592,0.004308,0.002865,0.102322,0.000947,0.005608,0.002745,0.00287,0.000311,0.005363,0.001707,0.00375,0.000913
