model,seed,run,stratum,frame_id,scene_id,tier,cell,cell_idx,sector,band,score,cam_pitch,cam_yaw,cam_hfov,cam_d,cell_int_px
resnet50,42,resnet50_s42,OFF,off/scene05/L7__s20260820__0001.png::boost_e,scene05,off,C3a,12,C,3a,0.651909,-5.7189,0.3564,61.8831,9.8857,0
resnet50,42,resnet50_s42,OFF,off/scene05/L7__s20260820__0001.png::boost_e,scene05,off,B3b,16,B,3b,0.870651,-5.7189,0.3564,61.8831,9.8857,0
resnet50,42,resnet50_s42,OFF,off/scene05/L7__s20260820__0001.png::boost_e,scene05,off,C3b,17,C,3b,0.964595,-5.7189,0.3564,61.8831,9.8857,0
resnet50,42,resnet50_s42,OFF,off/scene05/L7__s20260820__0001.png::boost_e,scene05,off,D3b,18,D,3b,0.935912,-5.7189,0.3564,61.8831,9.8857,0
resnet50,42,resnet50_s42,OFF,off/scene05/L7__s20260820__0006.png::boost_e,scene05,off,B3b,16,B,3b,0.826736,-12.8982,-6.3539,61.1324,9.7574,0
resnet50,42,resnet50_s42,OFF,off/scene05/L7__s20260820__0006.png::boost_e,scene05,off,C3b,17,C,3b,0.887631,-12.8982,-6.3539,61.1324,9.7574,0
resnet50,42,resnet50_s42,OFF,off/scene14/L5__s20260820__0000.png::boost_e,scene14,off,E3b,19,E,3b,0.510854,-8.1284,3.311,58.9789,8.9228,0
resnet50,42,resnet50_s42,OFF,off/scene14/L5__s20260820__0005.png::boost_e,scene14,off,E3a,14,E,3a,0.703399,-12.4022,9.6925,62.3957,8.1602,0
resnet50,42,resnet50_s42,OFF,off/scene14/L5__s20260820__0005.png::boost_e,scene14,off,D3b,18,D,3b,0.598406,-12.4022,9.6925,62.3957,8.1602,0
resnet50,42,resnet50_s42,OFF,off/scene15/L0__s20260820__0003.png::boost_e,scene15,off,D3b,18,D,3b,0.646889,-11.0902,-4.9586,63.1815,7.5147,0
resnet50,42,resnet50_s42,OFF,off/scene15/L0__s20260820__0007.png::boost_e,scene15,off,C3b,17,C,3b,0.513121,-9.4753,-12.4083,62.4936,8.3783,0
resnet50,42,resnet50_s42,OFF,off/scene15/L4__s20260820__0001.png::boost_e,scene15,off,C3b,17,C,3b,0.578126,-6.8068,-11.8299,63.9125,9.9013,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260820__0000.png::boost_e,scene18,off,A3a,10,A,3a,0.718412,-7.1653,2.4167,61.1034,9.9477,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260820__0000.png::boost_e,scene18,off,C3a,12,C,3a,0.511246,-7.1653,2.4167,61.1034,9.9477,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260820__0000.png::boost_e,scene18,off,E3a,14,E,3a,0.624287,-7.1653,2.4167,61.1034,9.9477,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260820__0000.png::boost_e,scene18,off,A3a,10,A,3a,0.717676,-7.1653,2.4167,61.1034,9.9477,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0001.png::boost_e2,scene05,off,B2,6,B,2,0.632913,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0001.png::boost_e2,scene05,off,D2,8,D,2,0.726212,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0001.png::boost_e2,scene05,off,A3a,10,A,3a,0.892152,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0001.png::boost_e2,scene05,off,C3a,12,C,3a,0.516978,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0001.png::boost_e2,scene05,off,E3a,14,E,3a,0.543895,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,A2,5,A,2,0.684179,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,B2,6,B,2,0.980975,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,C2,7,C,2,0.83615,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,D2,8,D,2,0.986486,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,E2,9,E,2,0.889867,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,A3a,10,A,3a,0.999581,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,B3a,11,B,3a,0.995782,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,C3a,12,C,3a,0.998405,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,D3a,13,D,3a,0.985074,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,E3a,14,E,3a,0.997596,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,A3b,15,A,3b,0.923103,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,B3b,16,B,3b,0.723377,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,C3b,17,C,3b,0.636273,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,E3b,19,E,3b,0.743818,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L0__s20260821__0005.png::boost_e2,scene05,off,C3a,12,C,3a,0.793698,-4.1908,-7.725,63.2632,5.4495,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0001.png::boost_e2,scene05,off,A2,5,A,2,0.657858,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0001.png::boost_e2,scene05,off,B2,6,B,2,0.883439,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0001.png::boost_e2,scene05,off,C2,7,C,2,0.595218,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0001.png::boost_e2,scene05,off,D2,8,D,2,0.85559,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0001.png::boost_e2,scene05,off,E2,9,E,2,0.735307,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0001.png::boost_e2,scene05,off,A3a,10,A,3a,0.892876,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0001.png::boost_e2,scene05,off,B3a,11,B,3a,0.628797,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0001.png::boost_e2,scene05,off,C3a,12,C,3a,0.584403,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0001.png::boost_e2,scene05,off,E3a,14,E,3a,0.58139,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0001.png::boost_e2,scene05,off,A3b,15,A,3b,0.643378,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0001.png::boost_e2,scene05,off,B3b,16,B,3b,0.687556,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0001.png::boost_e2,scene05,off,C3b,17,C,3b,0.58026,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0002.png::boost_e2,scene05,off,D2,8,D,2,0.547833,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0002.png::boost_e2,scene05,off,A3a,10,A,3a,0.730687,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0002.png::boost_e2,scene05,off,C3a,12,C,3a,0.842392,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0002.png::boost_e2,scene05,off,E3a,14,E,3a,0.674696,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0002.png::boost_e2,scene05,off,A3b,15,A,3b,0.775909,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0002.png::boost_e2,scene05,off,B3b,16,B,3b,0.603295,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0002.png::boost_e2,scene05,off,C3b,17,C,3b,0.759707,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0002.png::boost_e2,scene05,off,E3b,19,E,3b,0.695842,-15.7704,1.4372,61.5149,5.9617,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0003.png::boost_e2,scene05,off,C3b,17,C,3b,0.514633,-13.9288,9.5381,64.0128,8.7159,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0004.png::boost_e2,scene05,off,A3a,10,A,3a,0.501089,-5.7278,-7.1228,63.154,4.5329,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0004.png::boost_e2,scene05,off,B3b,16,B,3b,0.940883,-5.7278,-7.1228,63.154,4.5329,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0004.png::boost_e2,scene05,off,C3b,17,C,3b,0.85108,-5.7278,-7.1228,63.154,4.5329,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0005.png::boost_e2,scene05,off,B3b,16,B,3b,0.791051,-4.1908,-7.725,63.2632,5.4495,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0005.png::boost_e2,scene05,off,C3b,17,C,3b,0.585718,-4.1908,-7.725,63.2632,5.4495,0
resnet50,42,resnet50_s42,OFF,off/scene05/L5__s20260821__0006.png::boost_e2,scene05,off,B3b,16,B,3b,0.811432,-4.6329,-0.5322,62.7745,5.8797,0
resnet50,42,resnet50_s42,OFF,off/scene05/L7__s20260821__0001.png::boost_e2,scene05,off,B2,6,B,2,0.533823,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L7__s20260821__0001.png::boost_e2,scene05,off,D2,8,D,2,0.535989,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L7__s20260821__0001.png::boost_e2,scene05,off,E2,9,E,2,0.503134,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L7__s20260821__0001.png::boost_e2,scene05,off,B3b,16,B,3b,0.55992,-11.2173,-11.6748,62.7749,7.0431,0
resnet50,42,resnet50_s42,OFF,off/scene05/L7__s20260821__0004.png::boost_e2,scene05,off,B3b,16,B,3b,0.511859,-5.7278,-7.1228,63.154,4.5329,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260821__0001.png::boost_e2,scene18,off,B2,6,B,2,0.519728,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260821__0001.png::boost_e2,scene18,off,D2,8,D,2,0.69975,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260821__0001.png::boost_e2,scene18,off,A3a,10,A,3a,0.928914,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260821__0001.png::boost_e2,scene18,off,B3a,11,B,3a,0.536697,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260821__0001.png::boost_e2,scene18,off,E3a,14,E,3a,0.6621,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260821__0003.png::boost_e2,scene18,off,A3a,10,A,3a,0.959075,-11.9451,-8.9088,61.9543,8.2439,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260821__0003.png::boost_e2,scene18,off,B3a,11,B,3a,0.556871,-11.9451,-8.9088,61.9543,8.2439,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260821__0003.png::boost_e2,scene18,off,E3a,14,E,3a,0.611913,-11.9451,-8.9088,61.9543,8.2439,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260821__0004.png::boost_e2,scene18,off,A3a,10,A,3a,0.672086,-5.9762,12.1226,62.7369,6.2891,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260821__0004.png::boost_e2,scene18,off,C3a,12,C,3a,0.640173,-5.9762,12.1226,62.7369,6.2891,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260821__0004.png::boost_e2,scene18,off,D3a,13,D,3a,0.711084,-5.9762,12.1226,62.7369,6.2891,0
resnet50,42,resnet50_s42,OFF,off/scene18/L0__s20260821__0004.png::boost_e2,scene18,off,E3a,14,E,3a,0.92891,-5.9762,12.1226,62.7369,6.2891,0
resnet50,42,resnet50_s42,OFF,off/scene18/L5__s20260821__0001.png::boost_e2,scene18,off,B2,6,B,2,0.54794,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L5__s20260821__0001.png::boost_e2,scene18,off,D2,8,D,2,0.640693,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L5__s20260821__0001.png::boost_e2,scene18,off,A3a,10,A,3a,0.634927,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L5__s20260821__0001.png::boost_e2,scene18,off,E3a,14,E,3a,0.507589,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260821__0001.png::boost_e2,scene18,off,A1,0,A,1,0.537534,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260821__0001.png::boost_e2,scene18,off,E1,4,E,1,0.568538,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260821__0001.png::boost_e2,scene18,off,A2,5,A,2,0.501507,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260821__0001.png::boost_e2,scene18,off,B2,6,B,2,0.860574,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260821__0001.png::boost_e2,scene18,off,C2,7,C,2,0.683336,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260821__0001.png::boost_e2,scene18,off,D2,8,D,2,0.931918,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260821__0001.png::boost_e2,scene18,off,E2,9,E,2,0.816911,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260821__0001.png::boost_e2,scene18,off,A3a,10,A,3a,0.853197,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260821__0001.png::boost_e2,scene18,off,E3a,14,E,3a,0.685177,-11.4302,-0.5328,63.721,4.691,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260821__0003.png::boost_e2,scene18,off,D2,8,D,2,0.514849,-11.9451,-8.9088,61.9543,8.2439,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260821__0003.png::boost_e2,scene18,off,A3a,10,A,3a,0.873687,-11.9451,-8.9088,61.9543,8.2439,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260821__0004.png::boost_e2,scene18,off,E3a,14,E,3a,0.745023,-5.9762,12.1226,62.7369,6.2891,0
resnet50,42,resnet50_s42,OFF,off/scene18/L7__s20260821__0006.png::boost_e2,scene18,off,E3a,14,E,3a,0.575267,-14.0417,8.7955,61.3845,7.5669,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L0__s20260819__0003.png,scene05,V,A1,0,A,1,0.632544,-16.5946,2.3699,62.213,5.261,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L0__s20260819__0003.png,scene05,V,B1,1,B,1,0.706477,-16.5946,2.3699,62.213,5.261,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L0__s20260819__0003.png,scene05,V,C1,2,C,1,0.601566,-16.5946,2.3699,62.213,5.261,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L0__s20260819__0003.png,scene05,V,D1,3,D,1,0.603955,-16.5946,2.3699,62.213,5.261,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L0__s20260819__0007.png,scene05,V,B1,1,B,1,0.500571,-11.0887,-6.1282,60.9132,3.4946,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L5__s20260819__0003.png,scene05,V,A1,0,A,1,0.603132,-16.5946,2.3699,62.213,5.261,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L5__s20260819__0003.png,scene05,V,B1,1,B,1,0.5019,-16.5946,2.3699,62.213,5.261,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L7__s20260819__0003.png,scene05,V,A1,0,A,1,0.851135,-16.5946,2.3699,62.213,5.261,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L7__s20260819__0003.png,scene05,V,B1,1,B,1,0.893266,-16.5946,2.3699,62.213,5.261,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L7__s20260819__0003.png,scene05,V,C1,2,C,1,0.850419,-16.5946,2.3699,62.213,5.261,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L7__s20260819__0003.png,scene05,V,D1,3,D,1,0.839759,-16.5946,2.3699,62.213,5.261,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L7__s20260819__0003.png,scene05,V,E1,4,E,1,0.707689,-16.5946,2.3699,62.213,5.261,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L7__s20260819__0007.png,scene05,V,A1,0,A,1,0.537018,-11.0887,-6.1282,60.9132,3.4946,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L7__s20260819__0007.png,scene05,V,B1,1,B,1,0.676387,-11.0887,-6.1282,60.9132,3.4946,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L7__s20260819__0007.png,scene05,V,C1,2,C,1,0.550179,-11.0887,-6.1282,60.9132,3.4946,0
resnet50,42,resnet50_s42,ON_NEG,on/scene05/L7__s20260819__0007.png,scene05,V,D1,3,D,1,0.515706,-11.0887,-6.1282,60.9132,3.4946,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0000.png,scene07,V,B2,6,B,2,0.521835,-11.6469,5.5321,61.8564,4.6128,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0000.png,scene07,V,A3a,10,A,3a,0.737603,-11.6469,5.5321,61.8564,4.6128,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0000.png,scene07,V,E3a,14,E,3a,0.826183,-11.6469,5.5321,61.8564,4.6128,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,B2,6,B,2,0.888827,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,C2,7,C,2,0.831147,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,D2,8,D,2,0.861339,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,B3a,11,B,3a,0.984341,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,C3a,12,C,3a,0.999714,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,D3a,13,D,3a,0.896784,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,A3b,15,A,3b,0.538228,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,B3b,16,B,3b,0.998929,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,C3b,17,C,3b,0.999995,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0001.png,scene07,none_in_fov,D3b,18,D,3b,0.995711,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0002.png,scene07,V,B3a,11,B,3a,0.569655,-7.922,-1.0116,61.5513,7.0947,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0002.png,scene07,V,C3a,12,C,3a,0.973093,-7.922,-1.0116,61.5513,7.0947,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0003.png,scene07,V,A2,5,A,2,0.642506,-9.8928,4.8712,61.7741,2.4361,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0003.png,scene07,V,E2,9,E,2,0.968087,-9.8928,4.8712,61.7741,2.4361,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0003.png,scene07,V,E3a,14,E,3a,0.994152,-9.8928,4.8712,61.7741,2.4361,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0003.png,scene07,V,D3b,18,D,3b,0.998001,-9.8928,4.8712,61.7741,2.4361,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0003.png,scene07,V,E3b,19,E,3b,0.996725,-9.8928,4.8712,61.7741,2.4361,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0004.png,scene07,V,B2,6,B,2,0.716728,-12.8155,-12.0811,63.2809,3.8019,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0004.png,scene07,V,D2,8,D,2,0.555996,-12.8155,-12.0811,63.2809,3.8019,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0004.png,scene07,V,C3a,12,C,3a,0.847675,-12.8155,-12.0811,63.2809,3.8019,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0004.png,scene07,V,C3b,17,C,3b,0.922395,-12.8155,-12.0811,63.2809,3.8019,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0005.png,scene07,V,B2,6,B,2,0.674959,-9.3221,15.6943,62.9084,4.5788,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0005.png,scene07,V,D2,8,D,2,0.529893,-9.3221,15.6943,62.9084,4.5788,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0005.png,scene07,V,A3b,15,A,3b,0.983673,-9.3221,15.6943,62.9084,4.5788,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0005.png,scene07,V,E3b,19,E,3b,0.987783,-9.3221,15.6943,62.9084,4.5788,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0006.png,scene07,V,D3b,18,D,3b,0.971106,-3.7993,3.5452,60.5677,1.5559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0006.png,scene07,V,E3b,19,E,3b,0.976971,-3.7993,3.5452,60.5677,1.5559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0007.png,scene07,V,B2,6,B,2,0.670794,-9.7299,-3.7756,59.9335,3.9995,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0007.png,scene07,V,D2,8,D,2,0.699235,-9.7299,-3.7756,59.9335,3.9995,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0007.png,scene07,V,E2,9,E,2,0.644494,-9.7299,-3.7756,59.9335,3.9995,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0007.png,scene07,V,D3a,13,D,3a,0.760846,-9.7299,-3.7756,59.9335,3.9995,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0007.png,scene07,V,E3a,14,E,3a,0.955782,-9.7299,-3.7756,59.9335,3.9995,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L0__s20260819__0007.png,scene07,V,C3b,17,C,3b,0.958271,-9.7299,-3.7756,59.9335,3.9995,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L5__s20260819__0000.png,scene07,V,B2,6,B,2,0.689287,-11.6469,5.5321,61.8564,4.6128,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L5__s20260819__0000.png,scene07,V,D2,8,D,2,0.720114,-11.6469,5.5321,61.8564,4.6128,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L5__s20260819__0001.png,scene07,none_in_fov,C3a,12,C,3a,0.859042,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L5__s20260819__0001.png,scene07,none_in_fov,B3b,16,B,3b,0.979769,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L5__s20260819__0001.png,scene07,none_in_fov,C3b,17,C,3b,0.997886,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L5__s20260819__0001.png,scene07,none_in_fov,D3b,18,D,3b,0.725176,-12.4971,7.4345,61.4783,11.6559,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L5__s20260819__0002.png,scene07,V,B2,6,B,2,0.779223,-7.922,-1.0116,61.5513,7.0947,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L5__s20260819__0002.png,scene07,V,C2,7,C,2,0.653442,-7.922,-1.0116,61.5513,7.0947,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L5__s20260819__0002.png,scene07,V,D2,8,D,2,0.69685,-7.922,-1.0116,61.5513,7.0947,0
resnet50,42,resnet50_s42,ON_NEG,on/scene07/L5__s20260819__0002.png,scene07,V,C3a,12,C,3a,0.782122,-7.922,-1.0116,61.5513,7.0947,0
